Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2018-01-02,239.9938507080078,240.02957569647197,238.7705355423839,239.16342866494395,86655700
2018-01-03,241.51177978515625,241.66359050477095,240.16344117332076,240.16344117332076,90070400
2018-01-04,242.52964782714844,243.02077758801772,241.57422971996112,242.16356908290402,80636400
2018-01-05,244.1459197998047,244.2709163351994,242.83330630221866,243.3333469441399,83524000
2018-01-08,244.59237670898438,244.75309821234822,243.75301696896867,244.04767305846903,57319200
2018-01-09,245.14608764648438,245.78006310382236,244.73531842044042,245.02106381677166,57254000
2018-01-10,244.77098083496094,245.03887729435496,243.6994767479064,244.37808782798876,69574300
2018-01-11,246.55685424804688,246.55685424804688,245.16387982575532,245.33353941246034,62361500
2018-01-12,248.16421508789062,248.33384746802795,246.52119264162562,246.82481416443525,90816100
2018-01-16,247.3158721923828,250.10182124911236,246.61044687026967,249.44105896647633,106555100
2018-01-17,249.673095703125,250.06598858041156,247.31576568957044,248.26227291662494,113258800
2018-01-18,249.25352478027344,249.98570970027015,248.75345684075728,249.55711896664747,100728000
2018-01-19,250.38754272460938,250.38754272460938,249.25352673278434,249.8428389961319,140920100
2018-01-22,252.42344665527344,252.42344665527344,250.1196622956449,250.17326339137705,91322400
2018-01-23,252.9591827392578,253.25383885531355,252.137671786633,252.46805287893483,97084700
2018-01-24,252.86102294921875,254.21829995859676,251.66449475686457,253.61108417799989,134816100
2018-01-25,252.96810913085938,253.83425591952502,252.16447424193257,253.73604629151336,84587300
2018-01-26,255.89694213867188,255.94160517628654,253.55746007320855,253.81641849081208,107743100
2018-01-29,254.2003936767578,255.76302786384298,254.03967212898598,255.3165609532472,90118300
2018-01-30,251.59303283691406,254.25395808514654,251.11084096132547,252.3430939488426,131796400
2018-01-31,251.7180938720703,252.968196045485,250.62871328162674,252.45924436607646,108364800
2018-02-01,251.43226623535156,252.75381795809872,250.62863133307852,250.97688856582917,90102500
2018-02-02,245.95858764648438,250.22680945300266,245.92286267002157,250.09284760381033,173174800
2018-02-05,235.67201232910156,246.31579526193022,235.11839773069823,244.17275958255274,294681800
2018-02-06,240.31527709960938,240.82425590384224,231.0019841387644,232.10921332677114,355026800
2018-02-07,239.01161193847656,243.199446560314,238.93122391305755,239.7527350324837,167376100
2018-02-08,230.0465087890625,239.45803742474712,230.01078381174398,239.31516476564644,246449500
2018-02-09,233.502197265625,235.38627457265414,225.8408233455701,232.8771326826248,283565300
2018-02-12,236.9310760498047,238.42228764214548,233.64508586151078,235.58273715045664,143736000
2018-02-13,237.52041625976562,238.07403091507916,235.1184219002822,235.7077615414746,81223600
2018-02-14,240.72604370117188,241.09214986543353,236.00241580153585,236.01135386047724,120735700
2018-02-15,243.79771423339844,243.80665229145174,239.99380752675532,242.49403851593243,111200300
2018-02-16,243.86903381347656,245.8424362963058,243.11897300898218,243.16363603018348,160420100
2018-02-20,242.34213256835938,244.3691089373595,241.53849791442596,242.90468500116265,86369700
2018-02-21,241.13671875,245.30673084178218,241.03850912961417,242.7886514351858,98883700
2018-02-22,241.4492950439453,243.81556417345521,240.77068388332825,242.07435960653757,110511300
2018-02-23,245.2978973388672,245.2978973388672,242.20835325550283,242.69054525701222,92766400
2018-02-26,248.14633178710938,248.24456868874742,245.78900040014665,246.3872508685409,86491400
2018-02-27,245.04779052734375,249.05708139952594,244.98527862784883,248.33378002712257,99099200
2018-02-28,242.56546020507812,246.6193872684949,242.2440171186405,246.1639823125314,121907800
2018-03-01,239.03836059570312,243.9227089880452,237.52036241702857,242.35113696778672,176855100
2018-03-02,240.27059936523438,240.8420900403363,236.46672015351606,237.34177778077498,139083200
2018-03-05,243.047607421875,243.67267186420946,238.9579561280974,239.06513105405875,97307400
2018-03-06,243.6637420654297,244.1191469531402,242.1457439398432,244.03875894340192,79213200
2018-03-07,243.57449340820312,243.9316614965474,241.27073607573092,241.46718261184702,87063500
2018-03-08,244.75314331054688,244.8781398639161,243.25302116906514,244.26201340399055,66901200
2018-03-09,249.01246643066406,249.01246643066406,245.86041092838397,246.18188129485785,113625300
2018-03-12,248.69985961914062,249.94105041897936,248.30696665013923,249.307075184979,71924800
2018-03-13,247.09266662597656,250.38759485335913,246.47654006312098,249.87861599705587,91968900
2018-03-14,245.82467651367188,248.2534576609452,245.26215108173432,248.06594918363268,105895100
2018-03-15,245.5567626953125,246.9943728441,245.0477839562297,246.34254869596526,83433000
2018-03-16,245.8231201171875,246.88996949745916,245.7693316912344,246.09206224695285,100343700
2018-03-19,242.49697875976562,246.00233610840382,240.82050945374598,245.06101156138848,109208400
2018-03-20,242.90943908691406,243.5549274972606,242.21910875292247,242.9004652303213,59757300
2018-03-21,242.44320678710938,244.98929205157683,242.22805312961833,242.86456760590633,78709600
2018-03-22,236.38279724121094,241.04463269749385,236.10485397828126,240.18399078175617,148785900
2018-03-23,231.34439086914062,237.1627592807418,231.14715757791154,236.83105496351868,183534800
2018-03-26,237.67376708984375,237.9606568731258,232.56367620179614,235.0021846410622,141956100
2018-03-27,233.63052368164062,239.1619753495043,232.05265724419917,238.62409120884507,129941400
2018-03-28,232.94015502929688,235.45937301616345,231.8195176554977,233.76495617450988,146452300
2018-03-29,235.9165496826172,237.8081995977566,232.94910441720518,234.09663587308074,111601600
2018-04-02,230.8244171142578,235.89866669664337,228.31418652709854,235.3786756062455,186286300
2018-04-03,233.78292846679688,234.26705158045132,230.2596503469783,232.0795647520181,119956900
2018-04-04,236.28419494628906,237.00139206792912,230.04449243820804,230.178963478601,123715300
2018-04-05,238.14891052246094,239.0454204508979,236.96551085068933,238.06820055270722,82652600
2018-04-06,232.84158325195312,237.6737580279948,231.29958492474887,236.1586812663052,179521200
2018-04-09,233.98912048339844,237.43171575451913,233.0388220295674,234.32082482076953,105442900
2018-04-10,237.7096405029297,238.50754760077038,235.76422896476416,236.92070726080468,103529000
2018-04-11,236.4634552001953,238.14889815562327,236.1317509213886,236.20345967384262,91140200
2018-04-12,238.408935546875,239.3682079652568,237.6289761006589,237.8082890728246,68890500
2018-04-13,237.7096405029297,239.8523127109427,236.68763324604316,239.73576202390385,85079200
2018-04-16,239.6639862060547,240.44397282260667,238.53440230491537,239.36814996890936,63405300
2018-04-17,242.2279510498047,242.83757106199994,240.9369749302712,241.45693850318972,64682000
2018-04-18,242.40737915039062,243.22317926545725,241.94117638827595,242.67632123675136,57303900
2018-04-19,241.06263732910156,241.95017365930156,240.01370837214913,241.74396646692432,77655900
2018-04-20,239.01849365234375,241.21495387262496,238.12198374354506,240.99082639542527,99953100
2018-04-23,238.98265075683594,240.16605039180143,237.88890758378798,239.60124477696286,65558000
2018-04-24,235.76425170898438,240.2468025086579,234.24017349336782,240.02267496867424,112885500
2018-04-25,236.34695434570312,236.7952093811092,233.85465744321792,235.7014660003457,103840900
2018-04-26,238.74957275390625,239.59229433150676,236.9386324272081,237.38688742128014,67731900
2018-04-27,238.97369384765625,239.672970525299,238.0233954744318,239.36816042061503,57053600
2018-04-30,237.13589477539062,240.16610328410127,237.0641586463336,239.60129754487428,82182300
2018-05-01,237.55718994140625,237.66476674593443,234.98418368966335,236.56204978090176,74203400
2018-05-02,235.96144104003906,238.1847683121408,235.56697445447642,237.35999444001072,86368900
2018-05-03,235.44140625,236.10481476660885,232.24085960326886,235.11867584493905,136311500
2018-05-04,238.48960876464844,239.17993905685634,234.12360892196705,234.45531328399656,91222100
2018-05-07,239.29644775390625,240.2825868108868,238.57024952425817,239.2695535497943,55304900
2018-05-08,239.29644775390625,239.66399275699905,237.70960763336268,238.91990153702625,67499200
2018-05-09,241.60943603515625,241.9411403453582,239.44884373220668,239.97778132946294,59666100
2018-05-10,243.8685760498047,244.20030764416074,242.25486941901642,242.3624462131614,72063900
2018-05-11,244.6127471923828,244.88168923570615,243.47416203725115,243.99415313342647,59871500
2018-05-14,244.729248046875,245.71538691119605,244.17338900497037,245.05197843316762,54790600
2018-05-15,243.04385375976562,243.5010552315188,242.0845815437038,243.48313488180912,87036100
2018-05-16,244.0658416748047,244.53204432369768,243.05278113001538,243.07970269143033,53942600
2018-05-17,243.85960388183594,244.95334677266695,243.0706709954262,243.79684163875703,56536400
2018-05-18,243.2500457763672,243.87761371884014,242.89144724894575,243.51004133645614,64368000
2018-05-21,245.0789031982422,245.62578845563272,244.3617062330496,244.75617277169866,58025900
2018-05-22,244.39756774902344,245.86785722001989,244.06586344038257,245.60786167028266,52966400
2018-05-23,245.0699462890625,245.09686785244637,242.9452220894782,243.10661467321947,64694200
2018-05-24,244.56796264648438,244.94450895477496,242.75702195825775,244.66659299171343,76043800
2018-05-25,243.98513793945312,244.62165224034618,243.47412078440993,243.98513793945315,56374800
2018-05-29,241.1791534423828,243.1066721742258,240.0495692448923,242.33565920962482,115908600
2018-05-30,244.39756774902344,244.84582273028147,242.43423610168114,242.5059448605848,69678400
2018-05-31,242.90045166015625,244.29003138846255,242.29083135091977,243.9852212338443,93519900
2018-06-01,245.28517150878906,245.58998166299756,244.1465861594002,244.2183222894006,71258400
2018-06-04,246.45065307617188,246.7106486996006,245.87690076438363,246.11894867351484,45385200
2018-06-05,246.62997436523438,247.01546720511917,245.8051729000813,246.58513243730172,51135000
2018-06-06,248.69189453125,248.79947136500795,246.62095840345896,247.2485264128028,62732200
2018-06-07,248.6649169921875,249.48074418721419,247.7415129994532,249.1849079935181,72969400
2018-06-08,249.40013122558594,249.45391963945838,248.02847195320788,248.1988110502424,72139700
2018-06-11,249.73187255859375,250.4580436127594,249.50774501448538,249.62429571491282,58892500
2018-06-12,250.0546112060547,250.42215627390706,249.40014897826723,250.1532141854011,72329000
2018-06-13,249.25669860839844,250.556649179392,249.05049143885728,250.29665359332995,79070600
2018-06-14,249.88430786132812,250.42219211532418,249.283633965271,250.13532963296666,77097600
2018-06-15,249.56556701660156,249.90777512246248,247.9626139013951,249.0882839958429,120041600
2018-06-18,249.0521240234375,249.17821219922425,247.60227489488335,248.0885443330636,52917600
2018-06-19,248.09754943847656,248.32268333088896,246.32349326698017,246.7467460840021,97531500
2018-06-20,248.5208740234375,249.19627589571752,248.17866601100138,248.7910237794805,53785500
2018-06-21,246.96292114257812,248.52987207261498,246.458623309192,248.51184376859857,71061400
2018-06-22,247.4131317138672,248.35871054404655,247.18799782318132,248.24163652374358,54898500
2018-06-25,244.04510498046875,246.4045034432818,242.3340931357094,246.24241365930854,137854200
2018-06-26,244.58551025390625,245.45001686142888,243.85607850972005,244.62153937818582,68547400
2018-06-27,242.55935668945312,246.62976917341757,242.4062534901758,245.1799195268415,105110700
