Price,Close,High,Low,Open,Volume
Ticker,^RUI,^RUI,^RUI,^RUI,^RUI
Date,,,,,
2018-08-15,1563.0400390625,1574.699951171875,1554.4300537109375,1574.699951171875,0
2018-08-16,1575.3499755859375,1580.780029296875,1563.6500244140625,1563.6500244140625,0
2018-08-17,1580.550048828125,1583.3499755859375,1571.489990234375,1575.300048828125,0
2018-08-20,1584.5999755859375,1586.06005859375,1580.760009765625,1581.199951171875,0
2018-08-21,1588.739990234375,1594.1099853515625,1584.780029296875,1584.780029296875,0
2018-08-22,1588.52001953125,1591.4000244140625,1585.449951171875,1588.530029296875,0
2018-08-23,1585.6800537109375,1592.18994140625,1584.1500244140625,1588.47998046875,0
2018-08-24,1595.72998046875,1596.530029296875,1586.3399658203125,1586.3399658203125,0
2018-08-27,1607.6400146484375,1608.56005859375,1596.5699462890625,1596.5699462890625,0
2018-08-28,1608.3599853515625,1611.5799560546875,1605.72998046875,1607.969970703125,0
2018-08-29,1617.25,1618.6700439453125,1608.5400390625,1608.5400390625,0
2018-08-30,1610.050048828125,1616.530029296875,1606.989990234375,1616.530029296875,0
2018-08-31,1610.699951171875,1612.81005859375,1605.4300537109375,1609.4599609375,0
2018-09-04,1608.3800048828125,1610.8800048828125,1601.969970703125,1610.8800048828125,0
2018-09-05,1603.0799560546875,1608.1500244140625,1596.469970703125,1608.1500244140625,0
2018-09-06,1597.1500244140625,1605.1700439453125,1591.6800537109375,1603.43994140625,0
2018-09-07,1593.510009765625,1600.449951171875,1589.6500244140625,1595.300048828125,0
2018-09-10,1596.93994140625,1601.5400390625,1594.760009765625,1594.760009765625,0
2018-09-11,1602.6199951171875,1605.0899658203125,1591.1300048828125,1596.449951171875,0
2018-09-12,1603.260009765625,1605.739990234375,1596.989990234375,1602.6199951171875,0
2018-09-13,1611.47998046875,1613.1700439453125,1604.219970703125,1604.219970703125,0
2018-09-14,1612.4200439453125,1614.300048828125,1607.3599853515625,1611.4599609375,0
2018-09-17,1602.3299560546875,1612.3199462890625,1600.969970703125,1611.8599853515625,0
2018-09-18,1610.8399658203125,1614.449951171875,1602.31005859375,1602.31005859375,0
2018-09-19,1611.8800048828125,1614.699951171875,1610.3299560546875,1610.969970703125,0
2018-09-20,1624.280029296875,1626.4100341796875,1612.6600341796875,1612.6600341796875,0
2018-09-21,1623.3299560546875,1629.72998046875,1622.010009765625,1624.3199462890625,0
2018-09-24,1617.52001953125,1621.6400146484375,1614.010009765625,1621.6400146484375,0
2018-09-25,1615.93994140625,1620.1500244140625,1615.0899658203125,1617.6400146484375,0
2018-09-26,1610.030029296875,1623.949951171875,1608.97998046875,1615.8599853515625,0
2018-09-27,1614.3199462890625,1621.3299560546875,1610.6500244140625,1610.6500244140625,0
2018-09-28,1614.5400390625,1617.9200439453125,1610.97998046875,1613.52001953125,0
2018-10-01,1619.0899658203125,1626.56005859375,1615.5400390625,1616.6099853515625,0
2018-10-02,1617.6600341796875,1622.1400146484375,1615.5400390625,1619.0699462890625,0
2018-10-03,1619.3499755859375,1626.5799560546875,1617.1199951171875,1617.800048828125,0
2018-10-04,1605.1300048828125,1619.0999755859375,1595.8499755859375,1619.0999755859375,0
2018-10-05,1595.8199462890625,1609.22998046875,1586.72998046875,1605.3599853515625,0
2018-10-08,1594.0899658203125,1597.1099853515625,1582.260009765625,1594.4599609375,0
2018-10-09,1591.3399658203125,1599.56005859375,1588.7099609375,1593.8499755859375,0
2018-10-10,1539.260009765625,1590.739990234375,1538.8699951171875,1590.739990234375,0
2018-10-11,1508.1400146484375,1544.47998046875,1499.47998046875,1539.030029296875,0
2018-10-12,1529.1500244140625,1534.0699462890625,1508.510009765625,1508.8399658203125,0
2018-10-15,1521.1199951171875,1534.449951171875,1519.6400146484375,1529.0999755859375,0
2018-10-16,1554.25,1555.9300537109375,1522.6400146484375,1522.6400146484375,0
2018-10-17,1553.3900146484375,1557.3499755859375,1538.6099853515625,1554.6099853515625,0
2018-10-18,1530.800048828125,1552.9000244140625,1523.6700439453125,1552.9000244140625,0
2018-10-19,1528.97998046875,1546.2099609375,1525.2900390625,1531.47998046875,0
2018-10-22,1522.43994140625,1534.800048828125,1518.9000244140625,1530.0799560546875,0
2018-10-23,1513.97998046875,1521.3599853515625,1486.760009765625,1521.3599853515625,0
2018-10-24,1466.780029296875,1514.8900146484375,1464.969970703125,1514.2099609375,0
2018-10-25,1493.949951171875,1503.18994140625,1467.800048828125,1467.800048828125,0
2018-10-26,1468.6600341796875,1493.8199462890625,1451.6099853515625,1493.8199462890625,0
2018-10-29,1458.800048828125,1495.219970703125,1438.760009765625,1470.2900390625,0
2018-10-30,1481.8599853515625,1483.22998046875,1455.8399658203125,1458.5699462890625,0
2018-10-31,1498.6500244140625,1512.1300048828125,1484.489990234375,1484.489990234375,0
2018-11-01,1516.0400390625,1516.800048828125,1497.68994140625,1499.0699462890625,0
2018-11-02,1506.68994140625,1524.9200439453125,1494.5799560546875,1516.989990234375,0
2018-11-05,1514.0400390625,1517.260009765625,1503.199951171875,1507.06005859375,0
2018-11-06,1523.2099609375,1523.7900390625,1513.0699462890625,1514.18994140625,0
2018-11-07,1554.8499755859375,1555.510009765625,1523.27001953125,1523.27001953125,0
2018-11-08,1550.27001953125,1554.93994140625,1544.1500244140625,1554.5400390625,0
2018-11-09,1535.6600341796875,1549.5899658203125,1526.3499755859375,1549.5899658203125,0
2018-11-12,1505.4200439453125,1534.9200439453125,1503.280029296875,1534.9200439453125,0
2018-11-13,1503.6400146484375,1521.219970703125,1499.949951171875,1506.3299560546875,0
2018-11-14,1492.1600341796875,1517.3499755859375,1483.8299560546875,1504.31005859375,0
2018-11-15,1508.3299560546875,1510.8199462890625,1475.9599609375,1492.050048828125,0
2018-11-16,1511.6099853515625,1516.81005859375,1498.5999755859375,1508.219970703125,0
2018-11-19,1485.5400390625,1511.449951171875,1480.719970703125,1511.449951171875,0
2018-11-20,1459.1700439453125,1485.3800048828125,1453.3299560546875,1485.3800048828125,0
2018-11-21,1465.02001953125,1476.0400390625,1459.3299560546875,1459.3299560546875,0
2018-11-23,1456.22998046875,1464.3800048828125,1455.1800537109375,1463.8299560546875,0
2018-11-26,1478.97998046875,1479.43994140625,1456.47998046875,1456.47998046875,0
2018-11-27,1482.06005859375,1482.2099609375,1469.52001953125,1478.7900390625,0
2018-11-28,1516.27001953125,1516.3499755859375,1482.3800048828125,1482.3800048828125,0
2018-11-29,1513.1800537109375,1522.050048828125,1504.8499755859375,1516.0999755859375,0
2018-11-30,1525.56005859375,1525.989990234375,1510.8199462890625,1513.4100341796875,0
2018-12-03,1542.449951171875,1547.47998046875,1530.6400146484375,1530.6400146484375,0
2018-12-04,1492.2900390625,1542.3199462890625,1490.7900390625,1542.3199462890625,0
2018-12-06,1490.6400146484375,1491.27001953125,1449.8599853515625,1491.27001953125,0
2018-12-07,1455.800048828125,1497.25,1450.3599853515625,1490.27001953125,0
2018-12-10,1457.6600341796875,1462.8699951171875,1429.1099853515625,1455.52001953125,0
2018-12-11,1456.780029296875,1477.5899658203125,1448.8399658203125,1458.4100341796875,0
2018-12-12,1464.9100341796875,1483.4100341796875,1456.93994140625,1456.93994140625,0
2018-12-13,1463.3499755859375,1474.3699951171875,1456.6800537109375,1465.25,0
2018-12-14,1436.31005859375,1462.449951171875,1432.989990234375,1462.449951171875,0
2018-12-17,1405.719970703125,1436.3499755859375,1397.5799560546875,1436.22998046875,0
2018-12-18,1405.9000244140625,1421.280029296875,1396.8399658203125,1406.739990234375,0
2018-12-19,1384.27001953125,1426.300048828125,1374.97998046875,1405.9100341796875,0
2018-12-20,1362.1800537109375,1385.3399658203125,1347.81005859375,1383.739990234375,0
2018-12-21,1333.949951171875,1381.5,1329.719970703125,1362.2099609375,0
2018-12-24,1298.02001953125,1332.1600341796875,1298.02001953125,1332.1600341796875,0
2018-12-26,1362.47998046875,1362.510009765625,1296.22998046875,1299.1500244140625,0
2018-12-27,1373.780029296875,1373.780029296875,1324.3800048828125,1362.449951171875,0
2018-12-28,1372.3299560546875,1390.68994140625,1365.219970703125,1373.9100341796875,0
2018-12-31,1384.260009765625,1384.739990234375,1370.6800537109375,1372.9200439453125,0
2019-01-02,1385.22998046875,1390.0699462890625,1362.199951171875,1383.1400146484375,0
2019-01-03,1351.8699951171875,1384.739990234375,1350.050048828125,1384.739990234375,0
2019-01-04,1398.3399658203125,1401.7900390625,1352.97998046875,1352.97998046875,0
2019-01-07,1409.3599853515625,1418.3800048828125,1395.6199951171875,1398.4300537109375,0
2019-01-08,1423.7099609375,1425.9300537109375,1408.5899658203125,1410.06005859375,0
2019-01-09,1430.3199462890625,1435.489990234375,1421.5400390625,1423.93994140625,0
2019-01-10,1437.0999755859375,1437.5799560546875,1417.9599609375,1428.9200439453125,0
2019-01-11,1436.989990234375,1436.989990234375,1426.9000244140625,1436.530029296875,0
2019-01-14,1429.1500244140625,1436.280029296875,1423.1400146484375,1436.280029296875,0
2019-01-15,1444.1300048828125,1445.3800048828125,1429.3199462890625,1429.3199462890625,0
2019-01-16,1448.030029296875,1453.1199951171875,1444.510009765625,1444.510009765625,0
2019-01-17,1459.18994140625,1464.260009765625,1442.8399658203125,1447.47998046875,0
2019-01-18,1478.25,1480.7099609375,1459.3399658203125,1459.3399658203125,0
2019-01-22,1457.25,1476.6300048828125,1449.030029296875,1476.6300048828125,0
2019-01-23,1459.949951171875,1468.199951171875,1446.02001953125,1457.5400390625,0
2019-01-24,1462.97998046875,1465.1800537109375,1454.7099609375,1460.489990234375,0
2019-01-25,1476.1400146484375,1479.6099853515625,1464.2900390625,1464.2900390625,0
2019-01-28,1465.3800048828125,1473.81005859375,1454.699951171875,1473.81005859375,0
2019-01-29,1463.2900390625,1468.949951171875,1458.7099609375,1465.3800048828125,0
2019-01-30,1485.6700439453125,1490.719970703125,1467.260009765625,1467.260009765625,0
2019-01-31,1498.3599853515625,1500.8599853515625,1483.6300048828125,1485.2900390625,0
2019-02-01,1500.7099609375,1505.449951171875,1495.3800048828125,1498.3499755859375,0
2019-02-04,1511.0799560546875,1511.0899658203125,1496.719970703125,1500.800048828125,0
2019-02-05,1518.239990234375,1518.8599853515625,1510.8599853515625,1511.3499755859375,0
2019-02-06,1514.8499755859375,1518.68994140625,1510.719970703125,1518.27001953125,0
2019-02-07,1501.3399658203125,1512.5699462890625,1490.760009765625,1512.5699462890625,0
2019-02-08,1502.4599609375,1502.510009765625,1488.3399658203125,1500.1800537109375,0
2019-02-11,1504.0799560546875,1508.1600341796875,1500.8599853515625,1502.5799560546875,0
2019-02-12,1523.3199462890625,1525.1199951171875,1504.5999755859375,1504.5999755859375,0
2019-02-13,1527.81005859375,1532.25,1523.3599853515625,1523.3599853515625,0
2019-02-14,1524.0799560546875,1530.510009765625,1516.25,1526.699951171875,0
2019-02-15,1540.3699951171875,1540.4200439453125,1525.97998046875,1525.97998046875,0
2019-02-19,1542.6600341796875,1546.77001953125,1536.219970703125,1540.1700439453125,0
2019-02-20,1545.1400146484375,1547.6099853515625,1539.5400390625,1542.56005859375,0
2019-02-21,1539.6700439453125,1544.77001953125,1534.1500244140625,1544.77001953125,0
2019-02-22,1549.969970703125,1550.5400390625,1540.030029296875,1540.030029296875,0
2019-02-25,1552.0,1561.5899658203125,1550.8499755859375,1550.8499755859375,0
2019-02-26,1550.1300048828125,1555.1400146484375,1548.3399658203125,1551.9200439453125,0
2019-02-27,1550.2900390625,1551.8900146484375,1540.8599853515625,1549.3599853515625,0
2019-02-28,1545.72998046875,1551.030029296875,1544.77001953125,1549.52001953125,0
2019-03-01,1556.1400146484375,1558.3599853515625,1546.9000244140625,1547.0400390625,0
2019-03-04,1549.31005859375,1563.0799560546875,1535.510009765625,1556.949951171875,0
2019-03-05,1547.3299560546875,1550.969970703125,1543.6400146484375,1549.56005859375,0
2019-03-06,1536.469970703125,1547.6400146484375,1535.27001953125,1547.0799560546875,0
2019-03-07,1524.2900390625,1536.1800537109375,1519.1500244140625,1536.1800537109375,0
2019-03-08,1521.030029296875,1522.8900146484375,1509.8499755859375,1522.8900146484375,0
2019-03-11,1543.3900146484375,1543.6199951171875,1521.760009765625,1521.760009765625,0
2019-03-12,1547.969970703125,1551.7099609375,1543.81005859375,1543.81005859375,0
2019-03-13,1558.3900146484375,1564.02001953125,1548.1800537109375,1548.1800537109375,0
2019-03-14,1556.969970703125,1560.2099609375,1554.3199462890625,1559.030029296875,0
2019-03-15,1564.22998046875,1568.7900390625,1557.8399658203125,1557.8399658203125,0
2019-03-18,1570.239990234375,1571.739990234375,1564.0699462890625,1564.219970703125,0
2019-03-19,1569.52001953125,1580.3399658203125,1564.6800537109375,1571.31005859375,0
2019-03-20,1564.43994140625,1575.1700439453125,1557.93994140625,1569.489990234375,0
2019-03-21,1582.1099853515625,1584.8800048828125,1560.8399658203125,1563.469970703125,0
2019-03-22,1550.949951171875,1581.8499755859375,1550.8399658203125,1581.8499755859375,0
2019-03-25,1549.5,1555.7900390625,1542.0699462890625,1550.8699951171875,0
2019-03-26,1560.9100341796875,1567.0400390625,1549.97998046875,1549.97998046875,0
2019-03-27,1553.6400146484375,1564.449951171875,1543.8299560546875,1561.4599609375,0
2019-03-28,1559.7900390625,1561.93994140625,1550.4100341796875,1554.0999755859375,0
2019-03-29,1570.22998046875,1571.0699462890625,1560.6700439453125,1560.6700439453125,0
2019-04-01,1588.6500244140625,1589.719970703125,1572.4200439453125,1572.4200439453125,0
2019-04-02,1588.5699462890625,1589.8900146484375,1583.719970703125,1588.9000244140625,0
2019-04-03,1592.47998046875,1598.8599853515625,1587.97998046875,1589.1199951171875,0
2019-04-04,1595.1099853515625,1596.4300537109375,1588.1300048828125,1592.52001953125,0
2019-04-05,1602.8800048828125,1603.0799560546875,1595.8499755859375,1595.8499755859375,0
2019-04-08,1604.56005859375,1604.56005859375,1596.030029296875,1602.4300537109375,0
2019-04-09,1594.4200439453125,1603.030029296875,1591.9000244140625,1603.030029296875,0
2019-04-10,1600.9300537109375,1601.6400146484375,1594.3599853515625,1594.3599853515625,0
2019-04-11,1601.27001953125,1603.699951171875,1597.969970703125,1601.52001953125,0
2019-04-12,1611.9599609375,1613.25,1602.510009765625,1602.510009765625,0
2019-04-15,1610.8199462890625,1613.0,1605.9200439453125,1612.0,0
2019-04-16,1611.3399658203125,1616.2900390625,1607.9300537109375,1612.02001953125,0
2019-04-17,1606.52001953125,1617.219970703125,1603.8800048828125,1612.3499755859375,0
2019-04-18,1608.9300537109375,1610.5999755859375,1601.4000244140625,1606.6400146484375,0
