Price,Close,High,Low,Open,Volume
Ticker,^NDX,^NDX,^NDX,^NDX,^NDX
Date,,,,,
2018-02-27,6900.35009765625,7003.1298828125,6900.35009765625,6984.830078125,2162250000
2018-02-28,6854.419921875,6964.16015625,6854.419921875,6945.2001953125,2384940000
2018-03-01,6750.5400390625,6892.3798828125,6687.43994140625,6862.93994140625,2499010000
2018-03-02,6811.0400390625,6820.3701171875,6645.02978515625,6661.91015625,2291480000
2018-03-05,6881.27978515625,6901.6298828125,6753.830078125,6777.6298828125,2076870000
2018-03-06,6913.02001953125,6937.02978515625,6872.06005859375,6919.7900390625,2132920000
2018-03-07,6929.39013671875,6935.47998046875,6850.91015625,6855.56982421875,2198610000
2018-03-08,6966.43017578125,6971.0,6931.35009765625,6955.85009765625,2277740000
2018-03-09,7101.18017578125,7101.31005859375,7007.2998046875,7014.83984375,2310050000
2018-03-12,7131.1201171875,7156.25,7108.0400390625,7122.47021484375,2314480000
2018-03-13,7046.509765625,7186.08984375,7025.830078125,7172.25,2459220000
2018-03-14,7040.97998046875,7084.06982421875,7012.56982421875,7077.85009765625,2112950000
2018-03-15,7030.97021484375,7075.5498046875,7010.009765625,7050.66015625,2008290000
2018-03-16,7019.9501953125,7061.669921875,7011.68994140625,7058.1201171875,3089970000
2018-03-19,6864.8798828125,6949.02001953125,6806.16015625,6945.97021484375,2352810000
2018-03-20,6885.919921875,6902.22998046875,6845.85009765625,6871.08984375,1976000000
2018-03-21,6853.4501953125,6930.7001953125,6828.8798828125,6863.2900390625,1999230000
2018-03-22,6682.259765625,6809.93994140625,6679.35009765625,6763.93994140625,2370970000
2018-03-23,6508.08984375,6708.580078125,6507.83984375,6683.18994140625,2455760000
2018-03-26,6753.830078125,6760.64990234375,6538.7900390625,6644.39990234375,2341370000
2018-03-27,6529.83984375,6793.5,6479.56005859375,6791.39013671875,2347480000
2018-03-28,6460.81005859375,6559.8798828125,6410.0400390625,6488.02001953125,2551950000
2018-03-29,6581.1298828125,6640.759765625,6435.669921875,6493.509765625,2593390000
2018-04-02,6390.83984375,6560.9599609375,6322.60009765625,6528.22998046875,2402670000
2018-04-03,6458.830078125,6485.27001953125,6343.89990234375,6448.0498046875,2330900000
2018-04-04,6560.06005859375,6578.56005859375,6326.5400390625,6326.5400390625,2261580000
2018-04-05,6594.83984375,6632.2099609375,6550.27978515625,6619.22021484375,2153030000
2018-04-06,6433.2099609375,6587.35986328125,6402.02978515625,6514.47998046875,2359780000
2018-04-09,6472.33984375,6604.259765625,6466.0400390625,6488.47998046875,2089220000
2018-04-10,6615.8701171875,6639.97021484375,6534.89013671875,6585.52978515625,2252020000
2018-04-11,6583.43994140625,6650.2900390625,6574.8798828125,6578.83984375,1882090000
2018-04-12,6656.259765625,6682.68994140625,6618.81005859375,6627.31982421875,2027080000
2018-04-13,6628.33984375,6703.31005859375,6598.33984375,6696.02001953125,1768160000
2018-04-16,6675.18017578125,6699.759765625,6633.080078125,6675.919921875,1800450000
2018-04-17,6816.3701171875,6834.31005859375,6729.7900390625,6738.64990234375,1935380000
2018-04-18,6833.2099609375,6856.9599609375,6788.31982421875,6824.580078125,1908700000
2018-04-19,6774.89013671875,6815.0400390625,6749.06982421875,6793.080078125,1982090000
2018-04-20,6667.75,6757.68017578125,6642.830078125,6754.68017578125,1935160000
2018-04-23,6648.7998046875,6721.64990234375,6613.5498046875,6699.16015625,1744480000
2018-04-24,6509.0498046875,6688.89013671875,6464.740234375,6680.8798828125,2154270000
2018-04-25,6513.93994140625,6540.759765625,6426.56982421875,6514.330078125,2055840000
2018-04-26,6649.64990234375,6673.64990234375,6579.1201171875,6606.60986328125,2141220000
2018-04-27,6656.35009765625,6750.77978515625,6619.259765625,6748.58984375,2050350000
2018-04-30,6605.56982421875,6712.5,6593.60009765625,6669.43994140625,1998570000
2018-05-01,6681.9599609375,6685.41015625,6578.259765625,6592.93017578125,1932660000
2018-05-02,6644.47998046875,6715.9599609375,6637.9599609375,6694.52001953125,2157860000
2018-05-03,6643.47998046875,6667.2900390625,6539.8701171875,6608.7001953125,2355780000
2018-05-04,6769.1201171875,6783.35986328125,6612.39013671875,6618.7001953125,2040520000
2018-05-07,6821.8701171875,6846.4599609375,6796.0498046875,6803.4501953125,1950650000
2018-05-08,6815.47998046875,6830.8701171875,6770.2998046875,6813.91015625,2070970000
2018-05-09,6893.2099609375,6895.93017578125,6807.39990234375,6830.5498046875,2250260000
2018-05-10,6963.5498046875,6966.93017578125,6906.77001953125,6909.18017578125,2250450000
2018-05-11,6952.56005859375,6969.2998046875,6923.60986328125,6948.8701171875,2085350000
2018-05-14,6964.3701171875,7008.259765625,6954.64013671875,6977.35009765625,2085850000
2018-05-15,6888.5400390625,6912.0400390625,6852.72998046875,6909.31982421875,2120380000
2018-05-16,6929.97021484375,6944.5400390625,6891.64990234375,6892.89013671875,2103060000
2018-05-17,6901.6298828125,6952.97998046875,6869.39013671875,6905.75,1958970000
2018-05-18,6866.25,6897.91015625,6857.580078125,6876.64990234375,1982190000
2018-05-21,6905.52978515625,6948.27001953125,6876.35009765625,6920.31982421875,1997220000
2018-05-22,6893.6201171875,6947.43017578125,6883.75,6934.7001953125,1927420000
2018-05-23,6953.6298828125,6954.7001953125,6846.93994140625,6847.27001953125,1997090000
2018-05-24,6949.7001953125,6963.68017578125,6882.56982421875,6951.52001953125,2035460000
2018-05-25,6960.919921875,6982.52001953125,6941.85009765625,6951.47021484375,1771950000
2018-05-29,6926.5400390625,6964.64990234375,6887.1201171875,6928.5,2095380000
2018-05-30,6976.3701171875,6987.6298828125,6938.02001953125,6955.58984375,2058300000
2018-05-31,6967.72998046875,7016.419921875,6955.990234375,6969.93017578125,2533360000
2018-06-01,7083.93017578125,7084.83984375,7008.02001953125,7010.080078125,2212330000
2018-06-04,7143.56982421875,7146.77001953125,7099.08984375,7099.5,2152170000
2018-06-05,7166.75,7179.81982421875,7137.1298828125,7162.41015625,2063270000
2018-06-06,7210.080078125,7212.4501953125,7140.919921875,7180.240234375,2198100000
2018-06-07,7152.830078125,7212.43017578125,7115.85986328125,7212.43017578125,2339720000
2018-06-08,7152.6201171875,7161.919921875,7100.72998046875,7121.759765625,1949810000
2018-06-11,7168.47998046875,7187.4501953125,7146.08984375,7149.64990234375,1959360000
2018-06-12,7209.18017578125,7214.490234375,7173.759765625,7181.669921875,2019890000
2018-06-13,7205.259765625,7261.169921875,7193.02001953125,7219.580078125,2197830000
2018-06-14,7279.58984375,7291.31005859375,7233.7001953125,7233.7001953125,2193630000
2018-06-15,7255.759765625,7268.83984375,7220.97021484375,7245.16015625,3049870000
2018-06-18,7251.41015625,7256.43017578125,7186.16015625,7201.18017578125,2102660000
2018-06-19,7228.0400390625,7229.990234375,7138.02001953125,7158.7998046875,2283340000
2018-06-20,7280.7001953125,7309.990234375,7256.8701171875,7264.85009765625,2316420000
2018-06-21,7217.490234375,7308.259765625,7203.93017578125,7304.0498046875,2349640000
2018-06-22,7197.509765625,7239.75,7177.4599609375,7239.72021484375,3956300000
2018-06-25,7038.169921875,7144.2900390625,6976.9599609375,7131.0498046875,2423190000
2018-06-26,7068.2001953125,7108.4501953125,7040.06005859375,7061.22998046875,2068870000
2018-06-27,6969.669921875,7128.77001953125,6968.2998046875,7096.60009765625,2319650000
2018-06-28,7031.60009765625,7055.25,6950.22998046875,6963.3701171875,2208870000
2018-06-29,7040.7998046875,7101.830078125,7031.39990234375,7071.490234375,2208820000
2018-07-02,7097.81982421875,7099.27001953125,6969.16015625,6979.5400390625,1777880000
2018-07-03,7014.5498046875,7122.4501953125,7009.509765625,7121.7099609375,1171420000
2018-07-05,7101.0498046875,7105.5400390625,7025.25,7064.0,1754690000
2018-07-06,7207.330078125,7217.0,7106.10009765625,7114.169921875,1718600000
2018-07-09,7276.0,7277.580078125,7221.31982421875,7251.18017578125,1844440000
2018-07-10,7282.60009765625,7297.7900390625,7257.490234375,7287.0498046875,1735230000
2018-07-11,7243.97998046875,7271.1201171875,7220.22998046875,7221.66015625,1768480000
2018-07-12,7366.25,7368.72021484375,7274.16015625,7276.3798828125,1930830000
2018-07-13,7375.81982421875,7387.740234375,7348.9599609375,7372.27978515625,1727500000
2018-07-16,7357.89990234375,7390.64013671875,7346.33984375,7381.02978515625,1739360000
2018-07-17,7403.89013671875,7418.43017578125,7288.2998046875,7291.47998046875,1752210000
2018-07-18,7390.1298828125,7411.25,7368.35986328125,7407.25,1881110000
2018-07-19,7352.35986328125,7388.990234375,7344.330078125,7364.66015625,1886300000
2018-07-20,7350.22998046875,7398.58984375,7343.3701171875,7379.1298828125,1796530000
2018-07-23,7371.77978515625,7376.81982421875,7301.33984375,7335.419921875,1668270000
2018-07-24,7406.25,7475.990234375,7375.740234375,7455.509765625,2021890000
2018-07-25,7508.58984375,7511.39013671875,7405.64013671875,7406.10009765625,1943820000
2018-07-26,7400.75,7430.1201171875,7385.72021484375,7404.56005859375,2289370000
2018-07-27,7296.77978515625,7443.240234375,7255.31982421875,7443.240234375,2193410000
2018-07-30,7193.10009765625,7299.080078125,7158.77978515625,7292.72021484375,2154140000
2018-07-31,7231.97998046875,7272.9599609375,7179.41015625,7219.669921875,2208610000
2018-08-01,7272.89013671875,7294.7998046875,7234.64013671875,7269.2001953125,2228950000
2018-08-02,7372.14990234375,7380.56005859375,7221.35009765625,7221.35009765625,2115490000
2018-08-03,7395.490234375,7395.490234375,7356.330078125,7389.35986328125,2035870000
2018-08-06,7438.990234375,7439.5498046875,7381.580078125,7390.81982421875,2245300000
2018-08-07,7462.64990234375,7478.9599609375,7443.8798828125,7459.31982421875,2206400000
2018-08-08,7469.5498046875,7486.2099609375,7435.77001953125,7454.419921875,2098100000
2018-08-09,7466.9599609375,7498.3701171875,7458.56982421875,7467.509765625,2048170000
2018-08-10,7408.2998046875,7436.68994140625,7382.830078125,7409.0498046875,2107530000
2018-08-13,7401.169921875,7468.81982421875,7398.52978515625,7420.18017578125,1934100000
2018-08-14,7447.169921875,7455.419921875,7390.0,7430.4501953125,1938840000
2018-08-15,7354.66015625,7409.47998046875,7308.52001953125,7385.669921875,2294100000
2018-08-16,7374.2900390625,7422.830078125,7361.8798828125,7409.60986328125,1991410000
2018-08-17,7377.5400390625,7394.93994140625,7312.64990234375,7352.6298828125,1850770000
2018-08-20,7371.419921875,7395.75,7343.47021484375,7393.580078125,1709500000
2018-08-21,7397.22998046875,7441.419921875,7388.3701171875,7393.4599609375,1788860000
2018-08-22,7424.60009765625,7434.47998046875,7374.68994140625,7379.83984375,1669240000
2018-08-23,7413.83984375,7465.8701171875,7405.39990234375,7420.31005859375,1888600000
2018-08-24,7485.39990234375,7489.5400390625,7442.990234375,7443.7099609375,1892990000
2018-08-27,7559.1298828125,7560.759765625,7512.02001953125,7527.3701171875,2333790000
2018-08-28,7570.25,7588.72021484375,7556.7099609375,7580.85009765625,1980270000
2018-08-29,7660.18017578125,7661.9501953125,7583.52001953125,7585.1298828125,1909880000
2018-08-30,7642.669921875,7691.10009765625,7619.72998046875,7645.10986328125,2022720000
2018-08-31,7654.5498046875,7676.4599609375,7628.5400390625,7634.43994140625,1906900000
2018-09-04,7622.31982421875,7643.4501953125,7581.35009765625,7629.33984375,2238710000
2018-09-05,7523.259765625,7607.18017578125,7498.3798828125,7600.9501953125,2602810000
2018-09-06,7453.169921875,7532.2998046875,7405.31982421875,7527.22021484375,2375380000
2018-09-07,7430.259765625,7489.39990234375,7400.990234375,7402.18994140625,2158930000
2018-09-10,7447.68017578125,7473.75,7410.740234375,7466.759765625,2055430000
2018-09-11,7507.8701171875,7519.4501953125,7401.72021484375,7415.08984375,2345080000
2018-09-12,7488.06005859375,7501.240234375,7422.91015625,7493.3798828125,2372320000
2018-09-13,7561.68994140625,7578.759765625,7531.66015625,7535.22998046875,2332930000
2018-09-14,7545.5,7581.2998046875,7515.0400390625,7575.3798828125,2069380000
2018-09-17,7434.72998046875,7533.919921875,7427.7900390625,7522.58984375,2303600000
2018-09-18,7494.39990234375,7531.2001953125,7436.52978515625,7440.85986328125,2328260000
2018-09-19,7490.31982421875,7513.33984375,7441.56005859375,7498.240234375,2167720000
2018-09-20,7569.02978515625,7582.43017578125,7523.8701171875,7534.02001953125,2306580000
2018-09-21,7531.06982421875,7603.85986328125,7522.1201171875,7587.39013671875,3729890000
2018-09-24,7548.75,7554.9501953125,7447.22998046875,7477.4501953125,2433260000
2018-09-25,7563.18994140625,7568.169921875,7525.18994140625,7552.02001953125,2328660000
2018-09-26,7563.08984375,7637.6201171875,7553.259765625,7563.9599609375,2342370000
2018-09-27,7629.56982421875,7657.7998046875,7596.9599609375,7600.35009765625,2073930000
2018-09-28,7627.64990234375,7649.2998046875,7598.68994140625,7612.64990234375,2342120000
2018-10-01,7645.4501953125,7700.56005859375,7627.47021484375,7673.0,2299520000
2018-10-02,7628.27978515625,7685.35986328125,7610.25,7632.3701171875,2416800000
2018-10-03,7637.43017578125,7676.89990234375,7625.60009765625,7663.08984375,3095630000
2018-10-04,7490.0,7608.240234375,7436.259765625,7603.009765625,3302690000
2018-10-05,7399.009765625,7510.4501953125,7327.43994140625,7482.0400390625,2699370000
2018-10-08,7352.81982421875,7415.5400390625,7267.02001953125,7356.5400390625,2259300000
2018-10-09,7371.6201171875,7430.35986328125,7339.85986328125,7352.43994140625,2466440000
2018-10-10,7044.5,7329.240234375,7042.06005859375,7319.81005859375,3111680000
2018-10-11,6964.02978515625,7120.10009765625,6892.89013671875,7013.47998046875,3154520000
2018-10-12,7157.2099609375,7179.0400390625,7019.89013671875,7150.2099609375,2674210000
2018-10-15,7068.669921875,7144.16015625,7047.47021484375,7129.31005859375,2167000000
2018-10-16,7276.43017578125,7291.259765625,7133.2900390625,7141.669921875,2639760000
2018-10-17,7278.6298828125,7311.85009765625,7205.759765625,7310.0,2385070000
2018-10-18,7116.08984375,7251.5400390625,7081.89013671875,7250.919921875,2567980000
2018-10-19,7107.22998046875,7227.9599609375,7080.740234375,7169.4501953125,2547790000
2018-10-22,7141.2099609375,7193.72021484375,7088.89990234375,7146.02978515625,2301010000
2018-10-23,7118.669921875,7149.1298828125,6933.56005859375,7002.68994140625,2752010000
2018-10-24,6789.14990234375,7117.33984375,6777.47021484375,7101.85009765625,2959560000
2018-10-25,7016.39013671875,7063.919921875,6866.75,6891.27001953125,2788090000
2018-10-26,6852.39990234375,6976.93994140625,6743.77978515625,6804.68994140625,2971530000
2018-10-29,6713.89990234375,6973.18994140625,6574.75,6954.68994140625,2711900000
2018-10-30,6810.1201171875,6816.27001953125,6652.52978515625,6673.83984375,2699220000
2018-10-31,6967.10009765625,7030.509765625,6924.08984375,6933.10986328125,2918880000
2018-11-01,7069.169921875,7071.83984375,6932.2099609375,6980.7900390625,2728760000
2018-11-02,6965.2900390625,7085.27001953125,6909.06982421875,7042.2998046875,2899670000
2018-11-05,6937.08984375,6952.93017578125,6859.7998046875,6946.14990234375,2186310000
2018-11-06,6988.85009765625,7024.77978515625,6928.0,6939.1298828125,2300920000
2018-11-07,7203.1298828125,7205.9599609375,7057.7099609375,7068.5,2687410000
2018-11-08,7158.58984375,7192.31982421875,7125.14013671875,7176.18994140625,2475160000
2018-11-09,7039.14990234375,7104.39013671875,6982.89013671875,7095.4501953125,2426750000
2018-11-12,6829.10009765625,6998.7998046875,6819.3798828125,6990.3701171875,2305340000
2018-11-13,6830.91015625,6951.43994140625,6811.68017578125,6858.58984375,2361240000
2018-11-14,6769.8701171875,6916.10009765625,6736.18017578125,6896.2001953125,2566210000
2018-11-15,6890.4501953125,6908.830078125,6702.419921875,6750.6298828125,2523500000
2018-11-16,6867.02001953125,6898.1298828125,6797.43017578125,6823.02978515625,2466980000
2018-11-19,6642.919921875,6841.43994140625,6623.3701171875,6832.25,2381430000
2018-11-20,6526.9599609375,6614.009765625,6442.35986328125,6475.68017578125,2672250000
2018-11-21,6575.66015625,6639.3701171875,6566.31005859375,6608.1201171875,1867840000
2018-11-23,6527.35009765625,6591.56005859375,6524.5498046875,6525.02001953125,958950000
2018-11-26,6678.33984375,6679.91015625,6590.89013671875,6616.7900390625,2036910000
2018-11-27,6701.0400390625,6715.41015625,6609.080078125,6639.39013671875,2076790000
2018-11-28,6913.330078125,6914.7900390625,6713.2900390625,6756.1298828125,2413120000
2018-11-29,6892.39990234375,6938.02001953125,6839.4501953125,6890.83984375,2018190000
2018-11-30,6949.009765625,6951.1298828125,6872.2900390625,6902.240234375,2547970000
2018-12-03,7062.1298828125,7107.0,7013.2001953125,7106.83984375,2643150000
2018-12-04,6795.2099609375,7045.68017578125,6785.85009765625,7026.81005859375,2655720000
2018-12-06,6838.85009765625,6840.5,6630.81982421875,6652.1298828125,2857650000
2018-12-07,6613.27978515625,6849.3798828125,6594.5400390625,6806.6298828125,2504680000
2018-12-10,6682.740234375,6710.39013671875,6534.330078125,6603.35986328125,2380270000
2018-12-11,6704.240234375,6788.47021484375,6650.830078125,6782.41015625,2286810000
2018-12-12,6763.9599609375,6867.66015625,6761.77978515625,6800.5498046875,2427080000
2018-12-13,6767.97021484375,6833.77978515625,6724.0400390625,6805.7001953125,2162210000
2018-12-14,6594.9599609375,6710.41015625,6585.31005859375,6679.91015625,2218330000
2018-12-17,6448.39013671875,6621.6298828125,6399.5498046875,6571.0,2697400000
2018-12-18,6491.52001953125,6551.0400390625,6434.60009765625,6503.1201171875,2623270000
2018-12-19,6342.97021484375,6575.39013671875,6284.72021484375,6480.31005859375,2919140000
2018-12-20,6243.18994140625,6380.97021484375,6161.85009765625,6312.72021484375,3282440000
2018-12-21,6046.56005859375,6308.31005859375,6013.97998046875,6293.0498046875,4571670000
2018-12-24,5899.35009765625,6075.169921875,5895.1201171875,5994.080078125,1647440000
2018-12-26,6262.77001953125,6263.81982421875,5921.85986328125,5969.080078125,2572890000
2018-12-27,6288.2998046875,6291.990234375,6043.4501953125,6168.60009765625,2449110000
2018-12-28,6285.27001953125,6388.35986328125,6233.68994140625,6326.6201171875,2216250000
2018-12-31,6329.97021484375,6365.39013671875,6273.93994140625,6354.85009765625,2109320000
2019-01-02,6360.8701171875,6394.740234375,6198.68017578125,6198.68017578125,2261800000
2019-01-03,6147.1298828125,6292.68017578125,6139.39990234375,6274.759765625,2631550000
2019-01-04,6422.669921875,6445.2001953125,6234.58984375,6250.0498046875,2596150000
2019-01-07,6488.25,6521.43994140625,6412.97998046875,6434.5498046875,2523450000
2019-01-08,6551.85009765625,6574.72998046875,6457.0,6555.91015625,2407340000
2019-01-09,6600.68994140625,6631.06005859375,6549.43994140625,6576.5400390625,2434500000
2019-01-10,6620.93994140625,6625.10986328125,6517.5400390625,6551.0498046875,2190110000
2019-01-11,6601.39990234375,6604.56005859375,6562.0400390625,6579.89013671875,2074310000
2019-01-14,6541.0400390625,6566.8701171875,6512.64013671875,6536.3701171875,1960780000
2019-01-15,6669.64013671875,6674.52978515625,6567.31982421875,6571.14990234375,2066090000
2019-01-16,6668.56005859375,6720.41015625,6665.0498046875,6677.3798828125,2163730000
2019-01-17,6718.4501953125,6747.27978515625,6637.10009765625,6646.18994140625,2149280000
2019-01-18,6784.60986328125,6816.22998046875,6727.93994140625,6771.52001953125,2459920000
2019-01-22,6646.81005859375,6738.56982421875,6603.56005859375,6736.64990234375,2397660000
2019-01-23,6658.759765625,6712.85986328125,6584.5,6689.080078125,2288090000
2019-01-24,6702.5498046875,6710.72998046875,6656.52001953125,6680.33984375,2419110000
2019-01-25,6787.3701171875,6800.97021484375,6733.31982421875,6755.669921875,2446550000
2019-01-28,6697.08984375,6697.52978515625,6644.31005859375,6691.83984375,2448790000
2019-01-29,6632.7900390625,6701.47021484375,6613.419921875,6695.7099609375,2106370000
2019-01-30,6807.91015625,6826.919921875,6688.330078125,6708.56005859375,2569410000
2019-01-31,6906.83984375,6936.33984375,6837.919921875,6840.93017578125,2947490000
2019-02-01,6875.52001953125,6921.9501953125,6857.31005859375,6872.72998046875,2398800000
2019-02-04,6959.9599609375,6960.97021484375,6872.60009765625,6876.56005859375,2106030000
2019-02-05,7023.52001953125,7029.77001953125,6967.93994140625,6969.3701171875,2284960000
2019-02-06,6997.6201171875,7034.93994140625,6969.830078125,7023.89013671875,2179400000
2019-02-07,6904.97998046875,6954.77001953125,6854.35009765625,6934.330078125,2310700000
2019-02-08,6913.1298828125,6914.56005859375,6836.7001953125,6843.330078125,2102520000
2019-02-11,6909.18017578125,6958.330078125,6893.7998046875,6941.259765625,1908490000
2019-02-12,7014.669921875,7021.759765625,6948.330078125,6960.5498046875,2140130000
2019-02-13,7015.8798828125,7062.580078125,7009.72998046875,7038.31982421875,2103840000
2019-02-14,7022.419921875,7047.8798828125,6969.68994140625,6986.509765625,2117500000
2019-02-15,7055.18017578125,7073.990234375,7022.2998046875,7066.3798828125,2263640000
2019-02-19,7066.60986328125,7089.10009765625,7032.77978515625,7033.3701171875,2124140000
2019-02-20,7062.33984375,7096.14990234375,7027.3701171875,7070.240234375,2202670000
2019-02-21,7035.16015625,7063.06982421875,7001.7998046875,7047.080078125,2144680000
2019-02-22,7090.6298828125,7094.2900390625,7050.009765625,7055.2001953125,2428560000
2019-02-25,7115.43017578125,7161.72998046875,7111.77978515625,7144.33984375,2399410000
2019-02-26,7123.22021484375,7144.64990234375,7087.14013671875,7098.97021484375,2305760000
2019-02-27,7117.0,7125.77978515625,7045.41015625,7095.75,2430790000
2019-02-28,7097.52978515625,7125.919921875,7081.919921875,7093.2001953125,2676790000
2019-03-01,7151.56982421875,7159.9599609375,7101.06982421875,7152.080078125,2490920000
2019-03-04,7150.830078125,7205.93994140625,7073.39990234375,7193.8798828125,2582090000
2019-03-05,7156.7900390625,7178.2998046875,7120.68994140625,7156.66015625,2166670000
2019-03-06,7112.47021484375,7162.240234375,7104.5498046875,7156.240234375,2256550000
2019-03-07,7026.8798828125,7097.91015625,7001.81005859375,7089.6298828125,2462690000
2019-03-08,7015.68994140625,7018.919921875,6940.72021484375,6940.89990234375,2260950000
2019-03-11,7164.02001953125,7166.93017578125,7049.56005859375,7050.0498046875,2248460000
2019-03-12,7201.27978515625,7219.41015625,7166.9501953125,7176.22998046875,2171620000
2019-03-13,7256.97998046875,7292.85986328125,7229.8798828125,7231.0498046875,2379260000
2019-03-14,7243.009765625,7267.93994140625,7240.9599609375,7257.31005859375,2198900000
2019-03-15,7306.990234375,7331.2998046875,7265.6298828125,7274.14013671875,3451860000
2019-03-18,7326.27978515625,7348.68994140625,7293.85009765625,7311.6298828125,2302140000
2019-03-19,7349.27978515625,7390.2900390625,7321.93017578125,7357.580078125,2457920000
2019-03-20,7380.75,7422.75,7318.419921875,7348.990234375,2464230000
2019-03-21,7493.27001953125,7505.41015625,7356.93994140625,7356.93994140625,2502810000
2019-03-22,7326.06005859375,7482.35009765625,7323.52001953125,7458.43994140625,2504740000
2019-03-25,7316.9599609375,7342.509765625,7265.27978515625,7299.93017578125,2162490000
2019-03-26,7351.14990234375,7417.259765625,7314.3798828125,7378.22998046875,2080350000
2019-03-27,7308.18994140625,7376.990234375,7252.06005859375,7364.47021484375,2244070000
2019-03-28,7320.47021484375,7346.0400390625,7277.68994140625,7325.06005859375,1922150000
2019-03-29,7378.77001953125,7381.68994140625,7333.169921875,7377.77001953125,2311790000
2019-04-01,7478.419921875,7481.83984375,7422.43994140625,7450.81005859375,2230050000
2019-04-02,7499.64013671875,7507.0498046875,7461.509765625,7473.509765625,2123250000
2019-04-03,7544.97021484375,7589.68994140625,7520.39990234375,7538.169921875,2509630000
2019-04-04,7540.56982421875,7571.1298828125,7496.2998046875,7542.16015625,2152640000
2019-04-05,7578.83984375,7581.89990234375,7554.91015625,7564.27001953125,2157050000
2019-04-08,7599.740234375,7602.080078125,7536.419921875,7565.06005859375,2075550000
2019-04-09,7568.490234375,7596.75,7555.6201171875,7571.8798828125,2078800000
2019-04-10,7611.490234375,7613.41015625,7573.27978515625,7581.39013671875,2012290000
2019-04-11,7594.89013671875,7621.39990234375,7580.7099609375,7621.39990234375,1969480000
2019-04-12,7628.14990234375,7630.52001953125,7596.56005859375,7624.14990234375,1968900000
2019-04-15,7629.1201171875,7636.7998046875,7578.5400390625,7630.60009765625,1827710000
2019-04-16,7654.72998046875,7670.39990234375,7631.64013671875,7651.18994140625,2102740000
2019-04-17,7680.72021484375,7715.06982421875,7659.85009765625,7705.31982421875,2317330000
2019-04-18,7689.72021484375,7694.18017578125,7647.39990234375,7688.93017578125,2124630000
